record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-006885","AI Art & Image Generator","GROW APP SOLUTIONS LLP","ios","app_store_search","avatar_identity","AI self portrait","4","13","free","https://apps.apple.com/us/app/ai-art-image-generator/id6740719667?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006886","Use for AI Chatbot","Revoo Teknoloji Limited Sirketi","ios","app_store_search","avatar_identity","AI self portrait","4.49115","2034","free","https://apps.apple.com/us/app/use-for-ai-chatbot/id1661181256?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006887","Yern - AI with friends","Enframed OU","ios","app_store_search","avatar_identity","AI self portrait","4.54857","175","free","https://apps.apple.com/us/app/yern-ai-with-friends/id1602974359?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006888","AiVata: AI Art Generator","ASOFLY ADS LIMITED","ios","app_store_search","avatar_identity","AI self portrait","4.25","28","free","https://apps.apple.com/us/app/aivata-ai-art-generator/id6443893087?uo=4","ai|avatar_identity|photo_video_generation|social_community","subscription_likely|freemium_likely","1","2","high"
"CMP-006889","Ai Image Generator - Real AI","Ai Art Ltd","ios","app_store_search","avatar_identity","AI self portrait","4.16948","295","free","https://apps.apple.com/us/app/ai-image-generator-real-ai/id1668920563?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006890","shapes.inc - AI with friends","Circle Labs, Inc.","ios","app_store_search","avatar_identity","AI self portrait","4.59844","1666","free","https://apps.apple.com/us/app/shapes-inc-ai-with-friends/id6747601762?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006891","Graphix AI painting&Edit image","双进 林","ios","app_store_search","avatar_identity","AI self portrait","4.75","12","free","https://apps.apple.com/us/app/graphix-ai-painting-edit-image/id6475195409?uo=4","ai|avatar_identity|photo_video_generation|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-006892","Entice AI","Entice Inc.","ios","app_store_search","avatar_identity","AI self portrait","5","1","free","https://apps.apple.com/us/app/entice-ai/id6761799852?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006893","Starvia AI - AI Hero","Temel KERVAN","ios","app_store_search","avatar_identity","AI self portrait","4.66667","3","free","https://apps.apple.com/us/app/starvia-ai-ai-hero/id6761253675?uo=4","ai|manifestation_spirituality|avatar_identity|photo_video_generation|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-006894","Pawfex AI-AI Video Generation","SINGAPORE YOULOFT TECHNOLOGY PTE. LTD.","ios","app_store_search","avatar_identity","AI self portrait","4.81818","33","free","https://apps.apple.com/us/app/pawfex-ai-ai-video-generation/id6753889747?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006895","AI Photo Generator－Neurona","Pinborg Managment Limited","ios","app_store_search","avatar_identity","AI self portrait","4.31579","38","free","https://apps.apple.com/us/app/ai-photo-generator-neurona/id6468471808?uo=4","ai|avatar_identity|photo_video_generation|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006896","Orikealn - AI Q-Portraits","家国 田","ios","app_store_search","avatar_identity","AI self portrait","4.75861","29","free","https://apps.apple.com/us/app/orikealn-ai-q-portraits/id6762591849?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-006897","AI Art Generator - ArtQ","Vimala Jain","ios","app_store_search","avatar_identity","AI self portrait","4.59537","173","free","https://apps.apple.com/us/app/ai-art-generator-artq/id6752235373?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-006898","com.everimaging.photoeffectstudio","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.everimaging.photoeffectstudio","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006899","com.picsart.studio","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.picsart.studio","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006900","com.mt.mtxx.mtxx","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.mt.mtxx.mtxx","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006901","com.lensa.app","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.lensa.app","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006902","com.meitu.meiyancamera","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.meitu.meiyancamera","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006903","com.commsource.beautyplus","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.commsource.beautyplus","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006904","com.portraitai.portraitai","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.portraitai.portraitai","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006905","com.bigwinepot.nwdn.international","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.bigwinepot.nwdn.international","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006906","com.photoroom.app","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.photoroom.app","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006907","app.getglam","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=app.getglam","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006908","com.xt.retouchoversea","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.xt.retouchoversea","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006909","com.magicv.airbrush","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.magicv.airbrush","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006910","com.superapplabs.aura","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.superapplabs.aura","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006911","com.cyberlink.youperfect","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.cyberlink.youperfect","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006912","com.codespaceapps.you","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.codespaceapps.you","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006913","com.prequelapp.aistudio","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.prequelapp.aistudio","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006914","com.wangxutech.picwish","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.wangxutech.picwish","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006915","com.adobe.lrmobile","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.adobe.lrmobile","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006916","com.gsy.selfie.ai","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.gsy.selfie.ai","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006917","editingapp.pictureeditor.photoeditor","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=editingapp.pictureeditor.photoeditor","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006918","com.lift.android.app","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.lift.android.app","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006919","photo.editor.photoeditor.photoeditorpro","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=photo.editor.photoeditor.photoeditorpro","ai|avatar_identity|photo_video_generation","subscription_likely","1","2","medium"
"CMP-006920","io.eyeq.dynamic","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=io.eyeq.dynamic","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006921","com.snowcorp.epik","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.snowcorp.epik","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006922","com.asanarebel.filterly","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=com.asanarebel.filterly","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006923","tap.photo.boost.restoration","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=tap.photo.boost.restoration","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006924","vsin.t16_funny_photo","","android","google_play_search_fallback","avatar_identity","AI self portrait","","","","https://play.google.com/store/apps/details?id=vsin.t16_funny_photo","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006925","恋爱吗？我家猫会后空翻","","pc","steam_search","avatar_identity","AI self portrait","","","฿220.00","https://store.steampowered.com/app/3998800/_/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006926","Zero-K","","pc","steam_search","avatar_identity","AI self portrait","","","Free","https://store.steampowered.com/app/334920/ZeroK/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","freemium_likely","1","2","medium"
"CMP-006927","Ultimate General: Gettysburg","","pc","steam_search","avatar_identity","AI self portrait","","","฿400.00","https://store.steampowered.com/app/306660/Ultimate_General_Gettysburg/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006928","Together in Battle","","pc","steam_search","avatar_identity","AI self portrait","","","฿400.00","https://store.steampowered.com/app/1267210/Together_in_Battle/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006929","RolemIAster","","pc","steam_search","avatar_identity","AI self portrait","","","฿259.00","https://store.steampowered.com/app/4210600/RolemIAster/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","","1","2","medium"
"CMP-006930","City of Ages: Picture Supportive Text MUD (server and client included)","","pc","steam_search","avatar_identity","AI self portrait","","","Free","https://store.steampowered.com/app/688930/City_of_Ages_Picture_Supportive_Text_MUD_server_and_client_included/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","freemium_likely","1","2","medium"
"CMP-006931","Want to date? My cat can do backflips.","","pc","steam_search","avatar_identity","AI self portrait","","","Free","https://store.steampowered.com/app/4223320/_Want_to_date_My_cat_can_do_backflips/?snr=1_7_7_151_150_1","ai|avatar_identity|photo_video_generation","freemium_likely","1","2","medium"
"CMP-006932","Mindvalley: Self Improvement","Mindvalley Inc","ios","app_store_search","avatar_identity","personal growth avatar","4.76628","6863","free","https://apps.apple.com/us/app/mindvalley-self-improvement/id1108786610?uo=4","ai|manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","5","9","high"
"CMP-006933","Taller AI: Height Maximizer","Leadimize","ios","app_store_search","avatar_identity","personal growth avatar","4.70082","20359","free","https://apps.apple.com/us/app/taller-ai-height-maximizer/id6745459647?uo=4","ai|avatar_identity|coaching|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","8","high"
"CMP-006934","Mindflow - Growth Made Social","Mindflow Inc","ios","app_store_search","avatar_identity","personal growth avatar","5","18","free","https://apps.apple.com/us/app/mindflow-growth-made-social/id1638993521?uo=4","avatar_identity|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006935","Marie Diamond","Marie Diamond Productions","ios","app_store_search","avatar_identity","personal growth avatar","4.92279","5362","free","https://apps.apple.com/us/app/marie-diamond/id971250423?uo=4","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness","subscription_likely|freemium_likely","5","7","high"
"CMP-006936","Miracle Morning Routine","Hal Elrod","ios","app_store_search","avatar_identity","personal growth avatar","4.8902","4982","free","https://apps.apple.com/us/app/miracle-morning-routine/id1581511740?uo=4","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","5","8","high"
"CMP-006937","Augment: Focus, Goals, Routine","JD Augment Personal Development UG (haftungsbeschränkt)","ios","app_store_search","avatar_identity","personal growth avatar","4.65217","23","free","https://apps.apple.com/us/app/augment-focus-goals-routine/id1564084639?uo=4","avatar_identity|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","7","high"
"CMP-006938","BetterUp","BetterUp","ios","app_store_search","avatar_identity","personal growth avatar","4.50929","430","free","https://apps.apple.com/us/app/betterup/id963755876?uo=4","avatar_identity|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-006939","Zestia Personalized Growth","I Am LVC","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/zestia-personalized-growth/id6761981491?uo=4","avatar_identity|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","3","high"
"CMP-006940","Mods For Avatar World: Build","ALYSSA MITCHELL","ios","app_store_search","avatar_identity","personal growth avatar","4.44444","9","free","https://apps.apple.com/us/app/mods-for-avatar-world-build/id6759808684?uo=4","avatar_identity|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-006941","Tori: Pets for Personal Growth","Setori Incorporated","ios","app_store_search","avatar_identity","personal growth avatar","4.72727","11","free","https://apps.apple.com/us/app/tori-pets-for-personal-growth/id6611943888?uo=4","avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","subscription_likely|freemium_likely","4","7","high"
"CMP-006942","Innie: Self Discovery & Care","Ora Labs, Inc.","ios","app_store_search","avatar_identity","personal growth avatar","4.87378","103","free","https://apps.apple.com/us/app/innie-self-discovery-care/id6751820866?uo=4","avatar_identity|photo_video_generation|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-006943","Becoming: A Journal for Growth","ALEXANDER REY RODRIGUEZ","ios","app_store_search","avatar_identity","personal growth avatar","5","2","free","https://apps.apple.com/us/app/becoming-a-journal-for-growth/id6761194913?uo=4","ai|avatar_identity|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","6","high"
"CMP-006944","Personal Development School","Personal Development School","ios","app_store_search","avatar_identity","personal growth avatar","3.875","16","free","https://apps.apple.com/us/app/personal-development-school/id6459618663?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006945","Anime Avatar","Shanghai Liaoxiang Technology Co., Ltd.","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/anime-avatar/id1579849212?uo=4","avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","2","high"
"CMP-006946","Becoming Whole","Mighty Networks","ios","app_store_search","avatar_identity","personal growth avatar","4.61224","49","free","https://apps.apple.com/us/app/becoming-whole/id6755015035?uo=4","manifestation_spirituality|avatar_identity|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","5","8","high"
"CMP-006947","Avatar World Secrets Game Mods","Oleg Geselev","ios","app_store_search","avatar_identity","personal growth avatar","3.23077","13","free","https://apps.apple.com/us/app/avatar-world-secrets-game-mods/id6738857609?uo=4","avatar_identity|photo_video_generation|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","2","high"
"CMP-006948","Growth Spiral | Self evolution","Megan Begger","ios","app_store_search","avatar_identity","personal growth avatar","5","4","free","https://apps.apple.com/us/app/growth-spiral-self-evolution/id6448480238?uo=4","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","freemium_likely","5","8","high"
"CMP-006949","AI Art, Avatar Generations Pic","42Taps","ios","app_store_search","avatar_identity","personal growth avatar","3.61538","13","free","https://apps.apple.com/us/app/ai-art-avatar-generations-pic/id1659270475?uo=4","ai|avatar_identity|photo_video_generation|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-006950","Modly - Mods for Avatar World","Serhii Malyniak","ios","app_store_search","avatar_identity","personal growth avatar","5","6","free","https://apps.apple.com/us/app/modly-mods-for-avatar-world/id6759797332?uo=4","avatar_identity|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","2","high"
"CMP-006951","The Shadow Practice","Shadow World","ios","app_store_search","avatar_identity","personal growth avatar","4.33333","6","free","https://apps.apple.com/us/app/the-shadow-practice/id6737565233?uo=4","avatar_identity|photo_video_generation|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006952","Ponderwell: Personal Growth","3 Bit Productions, LLC","ios","app_store_search","avatar_identity","personal growth avatar","5","20","free","https://apps.apple.com/us/app/ponderwell-personal-growth/id6760682344?uo=4","avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","4","7","high"
"CMP-006953","Cultivate Personal Development","Chakra Software","ios","app_store_search","avatar_identity","personal growth avatar","5","4","free","https://apps.apple.com/us/app/cultivate-personal-development/id6482577925?uo=4","ai|manifestation_spirituality|avatar_identity|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","5","9","high"
"CMP-006954","LifeWheel Goal Habit Tracker","Oleksandr Stepanov","ios","app_store_search","avatar_identity","personal growth avatar","4.60938","512","free","https://apps.apple.com/us/app/lifewheel-goal-habit-tracker/id988402523?uo=4","ai|manifestation_spirituality|avatar_identity|photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","subscription_likely|iap_likely|freemium_likely","5","9","high"
"CMP-006955","Avatar: AI Photo & Video | HD","Victor Khodalov","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/avatar-ai-photo-video-hd/id6464598969?uo=4","ai|avatar_identity|photo_video_generation|social_community","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-006956","WIP - Daily Progress Tracker","Gleam Labs Inc.","ios","app_store_search","avatar_identity","personal growth avatar","4.82038","1865","free","https://apps.apple.com/us/app/wip-daily-progress-tracker/id6755211115?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|mindfulness|social_community","subscription_likely|freemium_likely","4","6","high"
"CMP-006957","avatar studio | mity","2196, LLC","ios","app_store_search","avatar_identity","personal growth avatar","5","3","free","https://apps.apple.com/us/app/avatar-studio-mity/id1591778342?uo=4","avatar_identity","subscription_likely|freemium_likely","1","1","high"
"CMP-006958","GrowFrom","Kevin Hackett","ios","app_store_search","avatar_identity","personal growth avatar","5","5","free","https://apps.apple.com/us/app/growfrom/id6443436706?uo=4","avatar_identity|coaching|habits_streaks","subscription_likely|freemium_likely","3","5","high"
"CMP-006959","Peak Height","Ihab Ahmed","ios","app_store_search","avatar_identity","personal growth avatar","4.45455","33","free","https://apps.apple.com/us/app/peak-height/id6752793377?uo=4","avatar_identity|habits_streaks|mindfulness|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-006960","Copresence","COPRESENCE AG","ios","app_store_search","avatar_identity","personal growth avatar","3.66667","6","free","https://apps.apple.com/us/app/copresence/id6447062811?uo=4","avatar_identity|photo_video_generation|gaming_progression","subscription_likely|freemium_likely","2","2","high"
"CMP-006961","My Growth Society","My Growth Corporation Pty Ltd","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/my-growth-society/id6444030035?uo=4","manifestation_spirituality|avatar_identity|photo_video_generation|coaching|gaming_progression|social_community","subscription_likely|freemium_likely","4","5","high"
"CMP-006962","TeaTeaAvatar - Group Avatar","东景 梁","ios","app_store_search","avatar_identity","personal growth avatar","3","2","free","https://apps.apple.com/us/app/teateaavatar-group-avatar/id1577081559?uo=4","avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","2","high"
"CMP-006963","Whispa - personal","Marlen Huertas","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/whispa-personal/id6759696755?uo=4","ai|avatar_identity|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","3","6","high"
"CMP-006964","My City Avatar Game Playhouse","GunjanApps Studios and Solutions LLP","ios","app_store_search","avatar_identity","personal growth avatar","4","21","free","https://apps.apple.com/us/app/my-city-avatar-game-playhouse/id6575361928?uo=4","avatar_identity|gaming_progression|social_community","freemium_likely","2","2","high"
"CMP-006965","Tizi My World Avatar City Life","KidloLand Kids & Toddler Games","ios","app_store_search","avatar_identity","personal growth avatar","4.65347","101","free","https://apps.apple.com/us/app/tizi-my-world-avatar-city-life/id6738916130?uo=4","avatar_identity|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006966","Personal Growth +","KeoGlobal","ios","app_store_search","avatar_identity","personal growth avatar","5","1","free","https://apps.apple.com/us/app/personal-growth/id6584512727?uo=4","avatar_identity|coaching|journaling_mood","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-006967","Avatar Generator","Kawaii","ios","app_store_search","avatar_identity","personal growth avatar","4.41934","31","free","https://apps.apple.com/us/app/avatar-generator/id6474050779?uo=4","ai|avatar_identity|photo_video_generation|mindfulness|social_community","freemium_likely","2","3","high"
"CMP-006968","Magic Mods - for Avatar World","AYDEN BALL","ios","app_store_search","avatar_identity","personal growth avatar","0","0","free","https://apps.apple.com/us/app/magic-mods-for-avatar-world/id6749760219?uo=4","avatar_identity|habits_streaks|mindfulness|journaling_mood|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-006969","Naba Community","Signature Guestlist, INC","ios","app_store_search","avatar_identity","personal growth avatar","5","42","free","https://apps.apple.com/us/app/naba-community/id6502366769?uo=4","avatar_identity|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006970","Avatar Master – AI Evolution!","NANOMAG","ios","app_store_search","avatar_identity","personal growth avatar","4.36364","11","free","https://apps.apple.com/us/app/avatar-master-ai-evolution/id1568731257?uo=4","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-006971","com.billionairegames.serares","","android","google_play_search_fallback","avatar_identity","personal growth avatar","","","","https://play.google.com/store/apps/details?id=com.billionairegames.serares","avatar_identity","","1","1","medium"
"CMP-006972","com.articoapps.ohmydoll","","android","google_play_search_fallback","avatar_identity","personal growth avatar","","","","https://play.google.com/store/apps/details?id=com.articoapps.ohmydoll","avatar_identity","","1","1","medium"
"CMP-006973","com.angames.android.google.avatarbendingtheworld","","android","google_play_search_fallback","avatar_identity","personal growth avatar","","","","https://play.google.com/store/apps/details?id=com.angames.android.google.avatarbendingtheworld","avatar_identity","","1","1","medium"
"CMP-006974","avatar.maker.emojis.dressup.games","","android","google_play_search_fallback","avatar_identity","personal growth avatar","","","","https://play.google.com/store/apps/details?id=avatar.maker.emojis.dressup.games","avatar_identity","","1","1","medium"
"CMP-006975","Dealer's Life Legend","","pc","steam_search","avatar_identity","personal growth avatar","","","฿299.00","https://store.steampowered.com/app/2185030/Dealers_Life_Legend/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006976","Poker Master - Texas Hold'em, Roulette, Blackjack, Baccarat, Omaha, Slots, Teen Patti","","pc","steam_search","avatar_identity","personal growth avatar","","","Free","https://store.steampowered.com/app/994910/Poker_Master__Texas_Holdem_Roulette_Blackjack_Baccarat_Omaha_Slots_Teen_Patti/?snr=1_7_7_151_150_1","avatar_identity","freemium_likely","1","1","medium"
"CMP-006977","Pocket City 2","","pc","steam_search","avatar_identity","personal growth avatar","","","฿155.00","https://store.steampowered.com/app/3566200/Pocket_City_2/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006978","Coreless: Prologue","","pc","steam_search","avatar_identity","personal growth avatar","","","Free","https://store.steampowered.com/app/3168820/Coreless_Prologue/?snr=1_7_7_151_150_1","avatar_identity","subscription_likely|freemium_likely","1","1","medium"
"CMP-006979","Titan Revenge","","pc","steam_search","avatar_identity","personal growth avatar","","","Free","https://store.steampowered.com/app/2697890/Titan_Revenge/?snr=1_7_7_151_150_1","avatar_identity","freemium_likely","1","1","medium"
"CMP-006980","Yooca: Your Life","","pc","steam_search","avatar_identity","personal growth avatar","","","Free","https://store.steampowered.com/app/4138870/Yooca_Your_Life/?snr=1_7_7_151_150_1","avatar_identity","freemium_likely","1","1","medium"
"CMP-006981","GameCreator","","pc","steam_search","avatar_identity","personal growth avatar","","","฿1,475.69","https://store.steampowered.com/app/1570130/GameCreator/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006982","ORMS","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/3743150/ORMS/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006983","The Goddess's Will","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/3986120/The_Goddesss_Will/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006984","贤者：灵辉之焰 The Sage's Spirit: Shining Flame","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/3940100/_The_Sages_Spirit_Shining_Flame/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006985","Hooked","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/2429750/Hooked/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006986","SKYLECT","","pc","steam_search","avatar_identity","personal growth avatar","","","Free","https://store.steampowered.com/app/1359860/SKYLECT/?snr=1_7_7_151_150_1","avatar_identity","freemium_likely","1","1","medium"
"CMP-006987","Planetary Strike","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/2246510/Planetary_Strike/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006988","Medieval Life: Chronicles Of Annora","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/2716290/Medieval_Life_Chronicles_Of_Annora/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006989","Holy War","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/2633410/Holy_War/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006990","Anti-Extinction","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/2700310/AntiExtinction/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
